Title,ProductId,Release,Price,In stock,Publisher,Created,Runtime,Spoken Languages,SubTitle Languages,ImageURL,Promotion,OrderType
Barakamon Essentials Blu-ray,Barakamon-Essentials-Blu-ray,2019-04-30,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400019821_anime-Barakamon-Essentials-Blu-ray-primary.jpg,,
Absolute Duo Essentials Blu-ray,Absolute-Duo-Essentials-Blu-ray,2019-04-30,22.49,True,FUNIMATION,2015,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400019760_anime-Absolute-Duo-Essentials-Blu-ray-primary.jpg,,
Sankarea Undying Love Essentials Blu-ray,Sankarea-Undying-Love-Essentials-Blu-ray,2019-04-23,22.49,True,FUNIMATION,2012,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020681_anime-Sankarea-Undying-Love-Essentials-Blu-ray-primary.jpg,,
Maria the Virgin Witch Essentials Blu-ray,Maria-the-Virgin-Witch-Essentials-Blu-ray,2019-04-23,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020513_anime-Maria-the-Virgin-Witch-Essentials-Blu-ray-primary.jpg,,
Mikagura School Suite Essentials Blu-ray,Mikagura-School-Suite-Essentials-Blu-ray,2019-04-23,22.49,True,FUNIMATION,2015,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020520_anime-Mikagura-School-Suite-Essentials-Blu-ray-primary.jpg,,
The Ancient Magus Bride Part 2 Blu-ray/DVD,The-Ancient-Magus-Bride-Part-2-Blu-ray-DVD,2019-04-16,48.74,True,FUNIMATION,2017,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021404_anime-The-Ancient-Magus-Bride-Part-2-Blu-ray-DVD-primary.jpg,,
Sword of the Stranger Essentials Blu-ray,Sword-of-the-Stranger-Essentials-Blu-ray,2019-04-09,14.99,True,FUNIMATION,,103,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020759_anime-Sword-of-the-Stranger-Essentials-Blu-ray-primary.jpg,,
Sky Wizards Academy Essentials Blu-ray,Sky-Wizards-Academy-Essentials-Blu-ray,2019-04-09,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020728_anime-Sky-Wizards-Academy-Essentials-Blu-ray-primary.jpg,,
Space Battleship Tiramisu Season 1 + OVAs Blu-ray,Space-Battleship-Tiramisu-Season-1-OVAs-Blu-ray,2019-04-02,26.24,True,FUNIMATION,2018,112,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020889_anime-Space-Battleship-Tiramisu-Season-1-OVAs-Blu-ray-primary.jpg,,
Dragon Ball Super Part 7 Blu-ray,Dragon-Ball-Super-Part-7-Blu-ray,2019-04-02,33.74,True,FUNIMATION,2015,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021374_anime-Dragon-Ball-Super-Part-7-Blu-ray-primary.jpg,,
Dances with the Dragons Blu-ray,Dances-with-the-Dragons-Blu-ray,2019-04-02,48.74,True,FUNIMATION,2018,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021367_anime-Dances-with-the-Dragons-Blu-ray-primary.jpg,,
Chaos Dragon Essentials Blu-ray,Chaos-Dragon-Essentials-Blu-ray,2019-04-02,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020018_anime-Chaos-Dragon-Essentials-Blu-ray-primary.jpg,,
Castle Town Dandelion Essentials Blu-ray,Castle-Town-Dandelion-Essentials-Blu-ray,2019-04-02,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020001_anime-castle-town-dandelion-essentials-blu-ray-primary.jpg,,
Basilisk The Ouka Ninja Scrolls Part 1 Blu-ray/DVD,Basilisk-The-Ouka-Ninja-Scrolls-Part-1-Blu-ray-DVD,2019-04-02,48.74,True,FUNIMATION,2018,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400019845_anime-basilisk-the-ouka-ninja-scrolls-part-1-blu-ray-dvd-primary.jpg,,
Record of Grancrest War Blu-ray Volume 2,Record-of-Grancrest-War-Blu-ray-Volume-2,2019-08-20,119.98,False,ANIPLEX OF AMERICA,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546021856_anime-record-of-grancrest-war-blu-ray-volume-2-primary.jpg,,
Record of Grancrest War Blu-ray Volume 1,Record-of-Grancrest-War-Blu-ray-Volume-1,2019-04-23,119.98,True,ANIPLEX OF AMERICA,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546021849_anime-record-of-grancrest-war-blu-ray-volume-1-primary.jpg,,
Sword Art Online Alternative Gun Gale Online Blu-ray Vol 2,Sword-Art-Online-Alternative-Gun-Gale-Online-Blu-ray-Volume-2,2019-05-21,59.98,False,ANIPLEX OF AMERICA,2017,164,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546021917_anime-sword-art-online-alternative-gun-gale-online-blu-ray-volume-2-primary.jpg,,
Sword Art Online Alternative Gun Gale Online Blu-ray Vol 1,Sword-Art-Online-Alternative-Gun-Gale-Online-Blu-ray-Volume-1,2019-03-26,69.98,True,ANIPLEX OF AMERICA,2017,164,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546021900_anime-sword-art-online-alternative-gun-gale-online-blu-ray-volume-1-primary.jpg,,
Liz and the Blue Bird Blu-ray/DVD,Liz-and-the-Blue-Bird-Blu-ray-DVD,2019-03-05,21.59,True,SHOUT FACTORY,2018,90,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663197198_anime-liz-and-the-blue-bird-blu-ray-dvd-primary.jpg,,
Star Blazers Space Battleship Yamato 2202 Part 1 LE BD/DVD,Star-Blazers-Space-Battleship-Yamato-2202-Part-1-Limited-Edition-Blu-ray-DVD,2019-03-26,50.99,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021251_anime-Star-Blazers-Space-Battleship-Yamato-2202-Part-1-Limited-Edition-Blu-ray-DVD-primary.jpg,,
Star Blazers Space Battleship Yamato 2202 Part 1 BD/DVD,Star-Blazers-Space-Battleship-Yamato-2202-Part-1-Blu-ray-DVD,2019-03-26,38.99,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021268_anime-Star-Blazers-Space-Battleship-Yamato-2202-Part-1-Blu-ray-DVD-primary.jpg,,
Rampo Kitan Game of Laplace Essentials Blu-ray,Rampo-Kitan-Game-of-Laplace-Essentials-Blu-ray,2019-03-26,22.49,True,FUNIMATION,2015,275,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020650_anime-Rampo-Kitan-Game-of-Laplace-Essentials-Blu-ray-primary.jpg,,
Ninja Slayer Essentials Blu-ray,Ninja-Slayer-Essentials-Blu-ray,2019-03-26,22.49,True,FUNIMATION,2015,338,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020551_anime-Ninja-Slayer-Essentials-Blu-ray-primary.jpg,,
My Hero Academia Two Heroes Blu-ray/DVD,My-Hero-Academia-Two-Heroes-Blu-ray-DVD,2019-03-26,18.74,True,FUNIMATION,,95,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021190_anime-My-Hero-Academia-Two-Heroes-Blu-ray-DVD-primary.jpg,,
Legend of the Galactic Heroes Die Neue These S1 BD/DVD,Legend-of-the-Galactic-Heroes-Die-Neue-These-Season-1-Blu-ray-DVD,2019-03-26,48.74,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021244_anime-legend-of-the-galactic-heroes-die-neue-these-season-1-primary.jpg,,
Katana Maidens Toji No Miko Part 1 Blu-ray,Katana-Maidens-Toji-No-Miko-Part-1-Blu-ray,2019-03-26,48.74,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020421_anime-Katana-Maidens-Toji-No-Miko-Part-1- Blu-ray-primary.jpg,,
DARLING in the FRANXX Part 1 Blu-ray/DVD,DARLING-in-the-FRANXX-Part-1-Blu-ray-DVD,2019-03-26,48.74,True,FUNIMATION,2018,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020070_anime-Darling-in-the-FRANXX-Part-1-primary.jpg,,
Bikini Warriors Essentials Blu-ray,Bikini-Warriors-Essentials-Blu-ray,2019-03-26,14.99,True,FUNIMATION,2015,48,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400019876_anime-Bikini-Warriors-Essentials-blu-ray-primary.jpg,,
Ultimate Otaku Teacher Complete Series Blu-ray,Ultimate-Otaku-Teacher-The-Complete-Series-Blu-ray,2019-03-19,52.49,True,FUNIMATION,,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020827_anime-ultimate-otaku-teacher-complete-primary.jpg,,
One Piece Episode of Sabo Blu-ray/DVD,One-Piece-Episode-of-Sabo-Blu-ray-DVD,2019-03-19,20.99,True,FUNIMATION,2015,107,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020988_anime-One-Piece-Episode-of-Sabo-Blu-ray-DVD-primary.jpg,,
Freezing Vibration Season 2 Essentials Blu-ray,Freezing-Vibration-Season-2-Essentials-Blu-ray,2019-03-19,22.49,False,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020223_anime-Freezing-Vibration-Season-2-Essentials-BD-primary.jpg,,
Freezing Season 1 Essentials Blu-ray,Freezing-Season-1-Essentials-Blu-ray,2019-03-19,22.49,False,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020216_anime-Freezing-Season-1-Essentials-BD-primary.jpg,,
Dies irae Blu-ray,Dies-irae-Blu-ray,2019-03-19,52.49,True,FUNIMATION,2017,468,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400025655_anime-Dies-irae-Blu-ray-primary.jpg,,
Burst Angel Complete Series Essentials Blu-ray,Burst-Angel-Complete-Series-Essentials-Blu-ray,2019-03-19,22.49,True,FUNIMATION,2003,750,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400019975_anime-Burst-Angel-Complete-Collection-Essentials-Blu-ray-primary.jpg,,
Scrapped Princess Essentials Blu-ray,Scrapped-Princess-Essentials-Blu-ray,2019-03-12,26.24,True,FUNIMATION,2003,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020698_anime-scrapped-princess-essentials-primary.jpg,,
We Without Wings Season 1 Essentials Blu-ray,We-Without-Wings-Season-1-Essentials-Blu-ray,2019-03-05,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020841_anime-we-without-wings-season-1-essentials-primary.jpg,,
STARMYU Essentials Blu-ray,STARMYU-Essentials-Blu-ray,2019-03-05,18.74,True,FUNIMATION,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/704400020742_anime-STARMYU-Essentials-Blu-ray-primary.jpg,,
Hakata Tonkotsu Ramens Blu-ray/DVD,Hakata-Tonkotsu-Ramens-Blu-ray-DVD,2019-03-05,48.74,False,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020285_anime-Hakata-Tonkotsu-Ramens-Blu-ray-DVD-primary.jpg,,
Damepri Anime Caravan Blu-ray,Damepri-Anime-Caravan-Blu-ray,2019-03-19,44.99,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726026428_anime-damepri-anime-caravan-blu-ray-primary.jpg,,
Saiyuki Blu-ray,Saiyuki-Blu-ray,2019-03-26,35.99,True,SENTAI FILMWORKS,2000,1250,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026725_anime-saiyuki-blu-ray-primary.jpg,,
Mitsuboshi Colors Blu-ray,Mitsuboshi-Colors-Blu-ray,2019-04-30,52.49,True,SENTAI FILMWORKS,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023328_anime-mitsuboshi-colors-blu-ray-primary.jpg,,
Hakumei and Mikochi Blu-ray,Hakumei-and-Mikochi-Blu-ray,2019-03-19,52.49,True,SENTAI FILMWORKS,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024028_anime-hakumei-and-mikochi-blu-ray-primary.jpg,,
Luck & Logic Essentials Blu-ray,Luck-Logic-Essentials-Blu-ray,2019-02-26,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020483_anime-luck-logic-essentials-bluray-primary.jpg,,
Hina Logic from Luck & Logic Blu-ray/DVD,Hina-Logic-from-Luck-Logic-Blu-ray-DVD,2019-02-26,48.74,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400019555_anime-hina-logic-bluray-primary.jpg,,
GARO Vanishing Line Part 2 Blu-ray/DVD,GARO-Vanishing-Line-Part-2-Blu-ray-DVD,2019-02-26,48.74,False,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021206_anime-garo-vanishing-line-part-2-primary.jpg,,
Aria the Scarlet Ammo AA Essentials Blu-ray,Aria-the-Scarlet-Ammo-AA-Essentials-Blu-ray,2019-02-26,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400019814_anime-Aria-the-Scarlet-Ammo-AA-Essentials-primary.jpg,,
Touken Ranbu Hanamaru Season 2 Blu-ray/DVD,Touken-Ranbu-Hanamaru-Season-2-Blu-ray-DVD,2019-02-19,48.74,True,FUNIMATION,2018,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020803_anime-touken-ranbu-hanamaru-season-2-primary.jpg,,
Teasing Master Takagi-san Blu-ray,Teasing-Master-Takagi-san-Blu-ray,2019-02-19,15.0,False,FUNIMATION,2018,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020414_anime-Teasing-Master-takagi-san-primary.jpg,,
Prince of Stride Alternative Essentials Blu-ray,Prince-of-Stride-Alternative-Essentials-Blu-ray,2019-02-19,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020629_anime-prince-of-stride-alternative-essentials-primary.jpg,,
Dagashi Kashi Season 1 Essentials Blu-ray,Dagashi-Kashi-Season-1-Essentials-Blu-ray,2019-02-19,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020056_anime-dagashi-kashi-season-1-essentials-bluray-primary.jpg,,
Haruchika Essentials Blu-ray,Haruchika-Essentials-Blu-ray,2019-02-12,22.49,True,FUNIMATION,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/704400020346_anime-haruchika-essentials-primary.jpg,,
Grimgar Essentials Blu-ray,Grimgar-Essentials-Blu-ray,2019-02-12,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020261_anime-grimgar-essentials-primary.jpg,,
Ace Attorney Season 1 Blu-ray,Ace-Attorney-Season-1-Blu-ray,2019-02-12,52.49,True,FUNIMATION,,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400019777_anime-ace-attorney-s1-complete-bd-primary.jpg,,
Steins;Gate Classics Blu-ray,Steins-Gate-Classics-Blu-ray,2019-02-05,37.49,False,FUNIMATION,2011,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021145_anime-steins-gate-classics-primary.jpg,,
Samurai Champloo Classics Blu-ray,Samurai-Champloo-Classics-Blu-ray,2019-02-05,37.49,True,FUNIMATION,,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021152_anime-samurai-champloo-classics-bd-primary.jpg,,
Samurai 7 Complete Series Classics Blu-ray,Samurai-7-Complete-Series-Classics-Blu-ray,2019-02-05,37.49,False,FUNIMATION,2004,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021169_anime-samurai-7-classics-primary.jpg,,
Free! Iwatobi Swim Club Season 1 Essentials Blu-ray,Free-Iwatobi-Swim-Club-Season-1-Essentials-Blu-ray,2019-02-05,22.49,True,FUNIMATION,2013,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020209_anime-free-season-1-essentials-bluray-primary.jpg,,
Free! Eternal Summer Season 2 Essentials Blu-ray,Free-Eternal-Summer-Season-2-Essentials-Blu-ray,2019-02-05,22.49,True,FUNIMATION,2014,350,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020193_anime-free-season-2-essentials-primary.jpg,,
FLCL Classics Blu-ray,FLCL-Classics-Blu-ray,2019-02-05,37.49,True,FUNIMATION,,150,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021183_anime-FLCL-Classics-BD-primary.jpg,,
Deadman Wonderland Essentials Blu-ray,Deadman-Wonderland-Essentials-Blu-ray,2019-02-05,37.49,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400021176_anime-deadman-wonderland-essentials-primary.jpg,,
Black Butler Complete Box Set Blu-ray,Black-Butler-Complete-Box-Set-Blu-ray,2019-01-29,149.98,True,ANIPLEX OF AMERICA,,612,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546021443_anime-black-butler-complete-box-set-blu-ray-primary.jpg,,
Just Because Blu-ray,Just-Because-Blu-ray,2019-02-26,52.49,True,SENTAI FILMWORKS,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022925_anime-just-because-blu-ray-primary.jpg,,
The Street Fighter Movie Collection Blu-ray,The-Street-Fighter-Movie-Collection-Blu-ray,2019-03-26,33.74,False,SHOUT FACTORY,1974,274,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663195576_film-street-fighter-collection-bluray-primary.jpg,,
Parasyte the Maxim Complete Collection Blu-ray,Parasyte-the-Maxim-Complete-Collection-Blu-ray,2019-02-19,67.49,True,SENTAI FILMWORKS,,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025322_anime-parasyte-the-maxim-complete-collection-blu-ray-primary.jpg,,
Princess Resurrection Complete Collection Blu-ray,Princess-Resurrection-Complete-Collection-Blu-ray,2019-04-09,44.99,True,SENTAI FILMWORKS,,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025223_anime-princess-resurrection-blu-ray-primary.jpg,,
My Girlfriend is Shobitch Blu-ray,My-Girlfriend-is-Shobitch-Blu-ray,2019-02-12,52.49,True,SENTAI FILMWORKS,,275,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023724_anime-my-girlfriend-is-Shobitch-blu-ray-primary.jpg,,
Maquia When The Promised Flower Blooms Blu-ray/DVD,Maquia-When-The-Promised-Flower-Blooms-Blu-ray-DVD,2019-02-05,21.59,True,SHOUT FACTORY,2018,115,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663195736_anime-maquia-bluray-primary.jpg,,
The Last Unicorn The Enchanted Edition Blu-ray/DVD,The-Last-Unicorn-The-Enchanted-Edition-Blu-ray-DVD,2015-06-09,15.94,True,SHOUT FACTORY,1982,93,['English'],['English'],https://www.rightstufanime.com/images/productImages/826663159066_anime-the-last-unicorn-the-enchanted-edition-blu-ray-dvd-primary.jpg,,
Citrus Blu-ray/DVD,Citrus-Blu-ray-DVD,2019-01-22,48.74,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020025_anime-citrus-primary.jpg,,
Pandora in the Crimson Shell Ghost Urn Essentials Blu-ray,Pandora-in-the-Crimson-Shell-Ghost-urn-Essentials-Blu-ray,2019-01-22,22.49,True,FUNIMATION,2016,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020605_anime-pandora-in-the-crimson-shell-ghost-urn-essentials-primary.jpg,,
Death Note Movie 3 Blu-ray/DVD,Death-Note-Movie-3-Blu-ray-DVD,2019-01-22,26.24,True,FUNIMATION,2017,135,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/704400020117_anime-death-note-light-up-new-world-primary.jpg,,
Death Note Movies 1-2 Blu-ray/DVD,Death-Note-Movies-1-2-Blu-ray-DVD,2019-01-22,26.24,True,FUNIMATION,,266,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/704400020100_anime-death-note-double-feature-primary.jpg,,
The Ancient Magus' Bride Part 1 Blu-ray/DVD,The-Ancient-Magus-Bride-Part-1-Blu-ray-DVD,2019-01-29,48.74,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400019807_anime-ancient-magus-bride-primary.jpg,,
Twin Star Exorcists Part 4 Blu-ray/DVD,Twin-Star-Exorcists-Part-4-Blu-ray-DVD,2019-01-08,41.24,True,FUNIMATION,,250,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020810_anime-twin-star-exorcists-part-4-primary.jpg,,
One Piece 3D2Y TV Special Blu-ray/DVD,One-Piece-3D2Y-Overcoming-Aces-Death-Blu-ray-DVD,2019-01-22,20.99,True,FUNIMATION,,107,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020872_anime-one-piece-3d2y-primary.jpg,,
KanColle Kantai Collection Essentials Blu-ray,KanColle-Kantai-Collection-Essentials-Blu-ray,2019-01-08,22.49,False,FUNIMATION,2015,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020407_anime-kancolle-kantai-collection-essentials-primary.jpg,,
GANGSTA Essentials Blu-ray,GANGSTA-Essentials-Blu-ray,2019-01-29,22.49,True,FUNIMATION,2015,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020247_anime-gangsta-essentials-primary.jpg,,
Dragon Ball Super Part 6 Blu-ray,Dragon-Ball-Super-Part-6-Blu-ray,2019-01-08,33.74,True,FUNIMATION,2015,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020162_anime-dragonball-super-part-6-bd-primary.jpg,,
Divine Gate Complete Series Essentials Blu-ray,Divine-Gate-Complete-Series-Essentials-Blu-ray,2019-01-29,22.49,True,FUNIMATION,2016,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020148_anime-divine-gate-essentials-primary.jpg,,
Dimension W Essentials Blu-ray,Dimension-W-Essentials-Blu-ray,2019-03-19,22.49,True,FUNIMATION,2016,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400020124_anime-dimension-w-essentials-primary.jpg,,
Rocket Girls Blu-ray,Rocket-Girls-Blu-ray,2019-01-15,29.99,True,SENTAI FILMWORKS,2007,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726024127_anime-rocket-girls-blu-ray-primary.jpg,,
Girls Last Tour Blu-ray,Girls-Last-Tour-Blu-ray,2019-01-29,47.24,True,SENTAI FILMWORKS,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022727_anime-girls-last-tour-blu-ray-primary.jpg,,
March Comes In Like a Lion Volume 3 Blu-ray,March-Comes-In-Like-a-Lion-Volume-3-Blu-ray,2018-12-18,129.98,True,ANIPLEX OF AMERICA,2017,275,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546021320_anime-march-comes-in-like-a-lion-volume-3-blu-ray-primary.jpg,,
March Comes In Like a Lion Volume 4 Blu-ray,March-Comes-in-Like-a-Lion-Volume-4-Blu-ray,2019-04-16,129.98,True,ANIPLEX OF AMERICA,2017,275,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546021337_anime-march-comes-in-like-a-lion-volume-4-blu-ray-primary.jpg,,
Fate/Apocrypha Box Set 1 Blu-ray,Fate-Aporcrypha-Box-Set-1-Blu-ray,2018-11-20,119.98,True,ANIPLEX OF AMERICA,,280,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546021399_anime-fate-apocrypha-box-set-1-blu-ray-primary.jpg,,
Fate/Apocrypha Box Set 2 Blu-ray,Fate-Aporcrypha-Box-Set-2-Blu-ray,2019-02-12,129.98,False,ANIPLEX OF AMERICA,,307,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546021405_anime-fate-aporcrypha-box-set-2-blu-ray-primary.jpg,,
Urahara Blu-ray/DVD,Urahara-Blu-ray-DVD,2018-12-18,48.74,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400026188_anime-urahara-dvd-blu-ray-primary.jpg,,
Trickster Complete Series Blu-ray,Trickster-Complete-Series-Blu-ray,2018-12-11,52.49,True,FUNIMATION,,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400026164_anime-Trickster-Blu-ray-primary.jpg,,
Samurai Warriors Essentials Blu-ray,Samurai-Warriors-Essentials-Blu-ray,2018-12-11,22.49,True,FUNIMATION,2015,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400026157_anime-samurai-warriors-essentials-blu-ray-primary.jpg,,
Anime-Gataris Blu-ray/DVD,Anime-Gataris-Blu-ray,2018-12-11,48.74,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400026102_anime-anime-gataris-blu-ray-primary.jpg,,
Konohana Kitan Blu-ray/DVD,Konohana-Kitan-Blu-ray,2018-12-11,48.74,True,FUNIMATION,2017,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400026119_anime-konohana-kitan-blu-ray-primary.jpg,,
The Silver Guardian Blu-ray/DVD,The-Silver-Guardian-Blu-ray,2018-12-04,48.74,True,FUNIMATION,2018,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400093562_anime-the-silver-guardian-blu-ray-primary.jpg,,
Rainbow Days Essentials Blu-ray,Rainbow-Days-Essentials-Blu-ray,2018-12-04,22.49,True,FUNIMATION,2016,312,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/704400026096_anime-rainbow-days-essentials-blu-ray-primary.jpg,,
Kumamiko Essentials Blu-ray,Kuma-Miko-Essentials-Blu-ray,2018-12-04,18.74,True,FUNIMATION,2016,300,['Japanese'],['English'],,,
Cheer Boys!! Essentials Blu-ray,Cheer-Boys-Essentials-Blu-ray,2018-12-04,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400026065_anime-cheer-boys-essentials-blu-ray-primary.jpg,,
Digimon Adventure tri Future Blu-ray/DVD,Digimon-Adventure-tri-Future-Blu-ray-DVD,2018-12-04,15.94,True,SHOUT FACTORY,2018,99,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663192520_anime-digimon-adventure-tri-future-BD-primary.jpg,,
Takunomi Blu-ray,Takunomi-Blu-ray,2018-12-18,37.49,True,SENTAI FILMWORKS,,150,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022420_anime-takunomi-blu-ray-primary.jpg,,
