Title,ProductId,Release,Price,In stock,Publisher,Created,Runtime,Spoken Languages,SubTitle Languages,ImageURL,Promotion,OrderType
Is It Wrong to Try to Pick Up Girls in a Dungeon?! Season 3 Blu-ray,Is-It-Wrong-to-Try-to-Pick-Up-Girls-in-a-Dungeon-Season-3-Blu-ray,2021-12-07,52.49,False,SENTAI FILMWORKS,2020,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726027449_anime-is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-season-3-blu-ray-primary.jpg,,
Flowers of Evil Blu-ray,Flowers-of-Evil-Blu-ray,2021-12-07,37.49,True,SENTAI FILMWORKS,2013,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726026343_anime-flowers-of-evil-blu-ray-primary.jpg,,
The Irregular at Magic High School Visitor Arc Blu-ray,The-Irregular-at-Magic-High-School-Visitor-Arc-Blu-ray,2021-11-30,129.98,True,ANIPLEX OF AMERICA,2020,307,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546025830_anime-the-irregular-at-magic-high-school-visitor-arc-blu-ray-primary.jpg,,
Fate/Grand Order THE MOVIE Divine Realm of the Round Table Camelot Wandering Agateram Blu-ray,Fate-Grand-Order-THE-MOVIE-Divine-Realm-of-the-Round-Table-Camelot-Wandering-Agateram-Blu-ray,2021-12-14,69.98,True,ANIPLEX OF AMERICA,2020,89,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546025922_anime-fate-grand-order-the-movie-divine-realm-of-the-round-table-camelot-wandering-agateram-blu-ray-primary.jpg,,
Demon Slayer Kimetsu no Yaiba The Movie Mugen Train Limited Edition Blu-ray,Demon-Slayer-Kimetsu-no-Yaiba-The-Movie-Mugen-Train-Limited-Edition-Blu-ray,2021-12-21,69.98,True,ANIPLEX OF AMERICA,2020,116,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546025946_anime-demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train-limited-edition-blu-ray-primary.jpg,,
Food Wars! The Fourth Plate Premium Box Set Blu-ray/DVD,Food-Wars-The-Fourth-Plate-Premium-Box-Set-Blu-ray-DVD,2022-01-11,134.99,False,SENTAI FILMWORKS,2019,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024646_anime-food-wars-the-fourth-plate-premium-box-set-blu-ray-dvd-primary.jpg,,
Girls und Panzer das Finale Part 2 Blu-ray,Girls-und-Panzer-das-Finale-Part-2-Blu-ray,2021-11-23,22.49,False,SENTAI FILMWORKS,2017,66,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025742_anime-girls-und-panzer-das-finale-part-2-blu-ray-primary.jpg,,
Science Fell in Love So I Tried to Prove It Blu-ray,Science-Fell-in-Love-So-I-Tried-to-Prove-It-Blu-ray,2021-11-16,52.49,True,SENTAI FILMWORKS,2020,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726027340_anime-science-fell-in-love-so-i-tried-to-prove-it-blu-ray-primary.jpg,,
Problem Children are Coming From Another World Aren't They Blu-ray,Problem-Children-are-Coming-From-Another-World-Arent-They-Blu-ray,2021-11-16,44.99,True,SENTAI FILMWORKS,2013,275,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025346_anime-problem-children-are-coming-from-another-world-arent-they-blu-ray-primary.jpg,,
Kakegurui Blu-ray,Kakegurui-Blu-ray,2021-11-30,52.49,True,SENTAI FILMWORKS,2017,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026145_anime-kakegurui-season-1-blu-ray-primary.jpg,,
Hentai Prince and the Stony Cat Blu-ray,Hentai-Prince-and-the-Stony-Cat-Blu-ray,2021-11-02,37.49,False,SENTAI FILMWORKS,2013,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726025445_anime-hentai-prince-and-the-stony-cat-blu-ray-primary.jpg,,
Shirobako The Movie Blu-ray/DVD,Shirobako-The-Movie-Blu-ray-DVD,2021-12-07,21.58,True,SHOUT FACTORY,2020,119,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/826663219432_anime-shirobako-the-movie-blu-ray-dvd-primary.jpg,,
Little Vampire Blu-ray/DVD,Little-Vampire-Blu-ray-DVD,2021-10-05,18.38,True,SHOUT FACTORY,2020,85,"['English', 'French']",['English'],https://www.rightstufanime.com/images/productImages/826663219906_anime-little-vampire-blu-ray-dvd-primary.jpg,,
Venus Wars Blu-ray,Venus-Wars-Blu-ray-10-2021,2021-10-26,22.49,False,SENTAI FILMWORKS,1989,105,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726027746_anime-venus-wars-blu-ray-primary.jpg,,
She the Ultimate Weapon Blu-ray,She-the-Ultimate-Weapon-Blu-ray,2021-10-26,44.99,True,SENTAI FILMWORKS,2002,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026848_anime-she-the-ultimate-weapon-blu-ray-primary.jpg,,
Say I Love You Blu-ray,Say-I-Love-You-Blu-ray,2021-10-19,44.99,True,SENTAI FILMWORKS,2012,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024745_anime-say-i-love-you-blu-ray-primary.jpg,,
Nozo x Kimi Blu-ray,Nozo-x-Kimi-Blu-ray,2021-10-19,22.49,False,SENTAI FILMWORKS,2014,75,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726027845_anime-nozo-x-kimi-blu-ray-primary.jpg,,
Nakaimo My Little Sister is Among Them! Blu-ray,Nakaimo-My-Little-Sister-is-Among-Them-Blu-ray,2021-10-05,44.99,True,SENTAI FILMWORKS,2012,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025247_anime-nakaimo-my-little-sister-is-among-them-blu-ray-primary.jpg,,
Transformers The Movie 35th Anniversary Edition Blu-ray/DVD,Transformers-The-Movie-35th-Anniversary-Edition-Blu-ray-DVD,2021-09-28,13.58,True,SHOUT FACTORY,1986,85,['English'],"['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/826663219562_anime-transformers-movie-35th-anniversary-edition-blu-ray-dvd-primary.jpg,,
Transformers The Movie 35th Anniversary Edition 4K HDR/2K Blu-ray,Transformers-The-Movie-35th-Anniversary-Edition-4K-HDR-2K-Blu-ray,2021-09-28,21.58,True,SHOUT FACTORY,1986,85,['English'],"['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/826663219579_anime-transformers-movie-35th-anniversary-edition-4k-hdr-2k-blu-ray-primary.jpg,,
ParaNorman Blu-ray/DVD,ParaNorman-Blu-ray-DVD,2021-09-14,18.38,True,SHOUT FACTORY,2012,92,"['English', 'Spanish']",['English'],https://www.rightstufanime.com/images/productImages/826663218091_anime-paranorman-blu-ray-dvd-primary.jpg,,
Kubo and the Two Strings Blu-ray/DVD,Kubo-and-the-Two-Strings-Blu-ray-DVD,2021-09-14,18.38,True,SHOUT FACTORY,2016,101,"['English', 'Spanish']",['English'],https://www.rightstufanime.com/images/productImages/826663218121_anime-kubo-and-the-two-strings-blu-ray-dvd-primary.jpg,,
Made In Abyss Theatrical Collection Blu-ray,Made-In-Abyss-Theatrical-Collection-Blu-ray,2021-09-21,52.49,True,SENTAI FILMWORKS,2019,330,"['English', 'Japanese', 'Spanish']",['English'],https://www.rightstufanime.com/images/productImages/816726026640_anime-made-in-abyss-theatrical-collection-blu-ray-primary.jpg,,
Dusk maiden of Amnesia Blu-ray,Dusk-maiden-of-Amnesia-Blu-ray,2021-09-21,44.99,True,SENTAI FILMWORKS,2012,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024547_anime-dusk-maiden-of-amnesia-blu-ray-primary.jpg,,
Magical Girl Site Blu-ray,Magical-Girl-Site-Blu-ray,2021-09-14,44.99,True,SENTAI FILMWORKS,2018,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726025940_magical-girl-site-blu-ray-primary.jpg,,
Girls und Panzer das Finale Part 1 Blu-ray,Girls-und-Panzer-das-Finale-Part-1-Blu-ray,2021-09-14,14.99,True,SENTAI FILMWORKS,2017,48,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025643_anime-girls-und-panzer-das-finale-part-1-blu-ray-primary.jpg,,
Heavens Memo Pad Blu-ray,Heavens-Memo-Pad-Blu-ray,2021-09-07,44.99,True,SENTAI FILMWORKS,2011,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025841_anime-heavens-memo-pad-blu-ray-primary.jpg,,
Coraline Blu-ray/DVD,Coraline-Blu-ray-DVD,2021-08-31,18.38,True,SHOUT FACTORY,2009,100,"['English', 'Spanish', 'French']","['English', 'Spanish', 'French']",https://www.rightstufanime.com/images/productImages/826663218039_anime-coraline-blu-ray-dvd-primary.jpg,,
Vinland Saga Blu-ray,Vinland-Saga-Blu-ray,2021-08-31,67.49,False,SENTAI FILMWORKS,2019,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022147_anime-vinland-saga-blu-ray-primary.jpg,,
My Teen Romantic Comedy SNAFU Climax Blu-ray,My-Teen-Romantic-Comedy-SNAFU-Climax-Blu-ray,2021-08-24,52.49,False,SENTAI FILMWORKS,2020,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026541_anime-my-teen-romantic-comedy-snafu-climax-blu-ray-primary.jpg,,
Maria-Holic! Complete Collection Blu-ray,Maria-Holic-Complete-Collection-Blu-ray,2021-08-17,67.49,False,SENTAI FILMWORKS,2009,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026046_anime-maria-holic-complete-collection-blu-ray-primary.jpg,,
Gakko School-Live! Another Story Blu-ray,Gakko-School-Live-Another-Story-Blu-ray,2021-08-10,14.99,True,SENTAI FILMWORKS,2019,111,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726024844_liveaction-gakko-school-live-another-story-blu-ray-primary.jpg,,
The Magnificent KOTOBUKI the Movie Blu-ray,The-Magnificent-Kotobuki-the-Movie-Blu-ray,2021-08-10,22.49,True,SENTAI FILMWORKS,2020,119,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726025544_anime-the-magnificent-kotobuki-the-movie-blu-ray-primary.jpg,,
Maoyu Archenemy & Hero Blu-ray,Maoyu-Archenemy-and-Hero-Blu-ray,2021-08-03,37.49,True,SENTAI FILMWORKS,2013,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726024448_anime-maoyu-archenemy-and-hero-blu-ray-primary.jpg,,
Transformers Movie 35th Anniversary Limited Edition Steelbook 4K HDR/2K Blu-ray,Transformers-Movie-35th-Anniversary-Limited-Edition-Steelbook-4K-HDR-2K-Blu-ray,2021-08-03,23.98,True,SHOUT FACTORY,1986,84,['English'],"['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/826663218602_anime-transformers-movie-35th-anniversary-limited-edition-steelbook-4k-hdr-2k-blu-ray-primary.jpg,,
Fate Stay Night Heavens Feel III. spring song Limited Edition Blu-ray,Fate-Stay-Night-Heavens-Feel-III-spring-song-Limited-Edition-Blu-ray,2021-08-31,69.98,True,ANIPLEX OF AMERICA,2020,121,"['English', 'Japanese']","['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/816546024840_anime-fate-stay-night-heavens-feel-iii-spring-song-limited-edition-blu-ray-primary.jpg,,
Fate Stay Night Heavens Feel III. spring song Blu-ray,Fate-Stay-Night-Heavens-Feel-III-spring-song-Blu-ray,2021-08-31,39.98,True,ANIPLEX OF AMERICA,2020,121,"['English', 'Japanese']","['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/816546024833_anime-fate-stay-night-heavens-feel-iii-sping-song-blu-ray-primary.jpg,,
Chihayafuru Season 3 Blu-ray,Chihayafuru-Season-3-Blu-ray,2021-07-27,67.49,True,SENTAI FILMWORKS,2019,625,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025049_chihayafuru-season-3-blu-ray-primary.jpg,,
MM! Blu-ray,MM-Blu-ray,2021-07-27,44.99,True,SENTAI FILMWORKS,2010,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025148_anime-mm-blu-ray-primary.jpg,,
Grisaia Complete Collection Blu-ray,Grisaia-Complete-Collection-Blu-ray,2021-07-13,52.49,False,SENTAI FILMWORKS,2014,625,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726028231_anime-grisaia-complete-collection-blu-ray-primary.jpg,,
School-Live! The Movie Blu-ray,School-Live-The-Movie-Blu-ray,2021-07-06,14.99,True,SENTAI FILMWORKS,2019,102,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726024349_anime-school-live-the-movie-blu-ray-primary.jpg,,
[Imperfect] Attack on Titan Complete Season 1 Blu-ray,Attack-on-Titan-Complete-Season-1-Blu-ray_2,2017-01-24,35.99,True,FUNIMATION,,625,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/IMP-704400072550_anime-attack-on-titan-complete-season-1-blu-ray-primary.jpg,,
Puella Magi Madoka Magica The Movie Trilogy Blu-ray,Puella-Magi-Madoka-Magica-The-Movie-Trilogy-Blu-ray,2021-07-20,59.98,True,ANIPLEX OF AMERICA,2012,357,"['English', 'Japanese']","['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/816546024635_anime-puella-magi-madoka-magica-the-movie-trilogy-blu-ray-primary.jpg,,
Toradora! Set 1 Blu-ray,Toradora-Set-1-Blu-ray,2021-04-26,33.99,True,NIS AMERICA,2008,308,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/810023037217_anime-toradora-set-1-blu-ray-primary.jpg,,
SWORDGAI Blu-ray,SWORDGAI-Blu-ray,2021-06-29,67.49,True,SENTAI FILMWORKS,2018,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023144_anime-swordgai-blu-ray-primary.jpg,,
Dororo Blu-ray,Dororo-Blu-ray,2021-06-29,67.49,True,SENTAI FILMWORKS,2019,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021942_anime-dororo-blu-ray-primary.jpg,,
To Love Ru Darkness Blu-ray,To-Love-Ru-Darkness-Blu-ray-2021,2021-06-15,52.49,False,SENTAI FILMWORKS,2012,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023847_anime-to-love-ru-darkness-blu-ray-primary.jpg,,
World Trigger Blu-ray,World-Trigger-Blu-ray,2021-06-08,112.49,True,SENTAI FILMWORKS,2014,3275,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726028439_anime-world-trigger-blu-ray-primary.jpg,,
Mysterious Girlfriend X Blu-ray,Mysterious-Girlfriend-X-Blu-ray-2021,2021-06-01,44.99,True,SENTAI FILMWORKS,2012,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023748_anime-mysterious-girlfriend-x-blu-ray-primary.jpg,,
Sword Art Online Alicization War of Underworld Box Set Blu-ray,Sword-Art-Online-Alicization-War-of-Underworld-Box-Set-Blu-ray,2021-06-22,229.98,True,ANIPLEX OF AMERICA,2019,610,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546024604_anime-sword-art-online-alicization-war-of-underworld-blu-ray-box-set-primary.jpg,,
BAKI Blu-ray,BAKI-Blu-ray,2021-05-25,53.99,True,SENTAI FILMWORKS,2018,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726020341_anime-baki-blu-ray-primary.jpg,,
Ahiru no Sora Complete Collection Premium Box Set Blu-ray,Ahiru-no-Sora-Complete-Collection-Premium-Box-Set-Blu-ray,2021-06-01,97.49,True,SENTAI FILMWORKS,2019,1250,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022840_anime-ahiru-no-sora-complete-collection-premium-box-set-blu-ray-primary.jpg,,
Ahiru no Sora Collection 2 Blu-ray,Ahiru-no-Sora-Collection-2-Blu-ray,2021-05-25,67.49,True,SENTAI FILMWORKS,2019,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022949_anime-ahiru-no-sora-part-2-blu-ray-primary.jpg,,
Karakuri Circus Blu-ray,Karakuri-Circus-Blu-ray,2021-05-18,74.99,True,SENTAI FILMWORKS,2018,900,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726022048_anime-karakuri-circus-blu-ray-primary.jpg,,
Babylon Blu-ray,Babylon-Blu-ray,2021-05-11,52.49,True,SENTAI FILMWORKS,2019,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021843_anime-babylon-blu-ray-primary.jpg,,
7 Seeds Part 2 Blu-ray,7-Seeds-Part-2-Blu-ray,2021-05-11,52.49,True,SENTAI FILMWORKS,2020,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726029139_anime-7-seeds-part-2-blu-ray-primary.jpg,,
GATE Blu-ray,GATE-Blu-ray-2021,2021-05-04,44.99,True,SENTAI FILMWORKS,2015,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023441_anime-gate-blu-ray-2021-primary.jpg,,
The Legend of Hei Blu-ray/DVD,The-Legend-of-Hei-Blu-ray-DVD,2021-05-11,18.38,True,SHOUT FACTORY,2019,101,"['English', 'Mandarin', 'Cantonese']",['English'],https://www.rightstufanime.com/images/productImages/826663211498_anime-the-legend-of-hei-blu-ray-dvd-primary.jpg,,
Toradora! Set 2 Blu-ray,Toradora-Set-2-Blu-ray,2021-03-01,33.99,True,NIS AMERICA,2008,309,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/810023037224_anime-toradora-set-2-blu-ray-primary.jpg,,
Kaiji Blu-ray,Kaiji-Blu-ray,2021-04-20,74.99,False,SENTAI FILMWORKS,2007,1250,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726022246_anime-kaiji-blu-ray-primary.jpg,,
Assassins Pride Steelbook Blu-ray,Assassins-Pride-Steelbook-Blu-ray,2021-06-29,74.99,True,SENTAI FILMWORKS,2019,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022345_anime-assassins-pride-steelbook-blu-ray-primary.jpg,,
Laidbackers Blu-ray,Laidbackers-Blu-ray,2021-04-13,22.49,True,SENTAI FILMWORKS,2019,60,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726023342_anime-laidbackers-blu-ray-primary.jpg,,
Kids on the Slope Blu-ray,Kids-on-the-Slope-Blu-ray,2021-04-13,44.99,True,SENTAI FILMWORKS,2012,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022642_anime-kids-on-the-slope-blu-ray-primary.jpg,,
Hero Mask Blu-ray,Hero-Mask-Blu-ray,2021-04-27,67.49,True,SENTAI FILMWORKS,2018,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726020044_anime-hero-mask-primary.jpg,,
Sunday Without God Blu-ray,Sunday-Without-God-Blu-ray,2021-04-06,44.99,True,SENTAI FILMWORKS,2013,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022543_anime-sunday-without-god-blu-ray-primary.jpg,,
Bunny Drop Blu-ray,Bunny-Drop-Blu-ray,2020-12-21,33.99,True,NIS AMERICA,2011,251,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/810023037118_anime-bunny-drop-blu-ray-primary.jpg,,
Kimi ni Todoke From Me To You Set 2 Blu-ray,Kimi-Ni-Todoke-From-Me-To-You-Set-2-Blu-ray,2020-12-21,33.99,False,NIS AMERICA,2010,272,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/810023037125_anime-kimi-ni-todoke-from-me-to-you-set-2-blu-ray-primary.jpg,,
Cagaster of an Insect Cage Blu-ray,Cagaster-of-an-Insect-Cage-Blu-ray,2021-03-31,52.49,True,SENTAI FILMWORKS,2020,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726020242_anime-cagaster-of-an-insect-cage-blu-ray-primary.jpg,,
Kandagawa Jet Girls Blu-ray,Kandagawa-Jet-Girls-Blu-ray,2021-03-23,52.49,True,SENTAI FILMWORKS,2019,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726029832_anime-kandagawa-jet-girls-blu-ray-primary.jpg,,
BanG Dream! Season 3 Blu-ray,BanG-Dream-Season-3-Blu-ray,2021-03-23,35.99,True,SENTAI FILMWORKS,2020,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726023243_anime-bang-dream-season-3-blu-ray-primary.jpg,,
Elfen Lied Blu-ray,Elfen-Lied-Blu-ray,2021-04-06,37.49,False,SENTAI FILMWORKS,2004,350,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023045_anime-elfen-lied-blu-ray-primary.jpg,,
PET Blu-ray,PET-Blu-ray,2021-03-09,44.99,True,SENTAI FILMWORKS,,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021744_anime-pet-blu-ray-primary.jpg,,
Aragne Sign of Vermillion Blu-ray,Aragne-Sign-of-Vermillion-Blu-ray,2021-03-02,22.49,True,SENTAI FILMWORKS,2018,75,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021645_anime-aragne-sign-of-vermillion-blu-ray-primary.jpg,,
Food Wars! The Fourth Plate Blu-ray,Food-Wars-The-Fourth-Plate-Blu-ray,2021-02-23,52.49,True,SENTAI FILMWORKS,2019,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021140_anime-food-wars-the-fourth-plate-blu-ray-primary.jpg,,
Motto To Love Ru Blu-ray,Motto-To-Love-Ru-English-Dub-Blu-ray,2021-02-16,52.49,False,SENTAI FILMWORKS,2010,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726029238_anime-motto-to-love-ru-blu-ray-primary.jpg,,
Gourmet Girl Graffiti Blu-ray,Gourmet-Girl-Graffiti-Blu-ray-2021,2021-02-16,37.49,True,SENTAI FILMWORKS,2015,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726022444_anime-gourmet-girl-graffiti-blu-ray-primary.jpg,,
Majestic Prince Genetic Awakening Blu-ray,Majestic-Prince-Genetic-Awakening-Blu-ray,2021-02-09,22.49,True,SENTAI FILMWORKS,2016,105,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726020846_anime-majestic-prince-genetic-awakening-blu-ray-primary.jpg,,
Twittering Birds Never Fly The Clouds Gather Blu-ray,Twittering-Birds-Never-Fly-The-Clouds-Gather-Blu-ray,2021-02-02,22.49,True,SENTAI FILMWORKS,2020,85,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021546_anime-twittering-birds-never-fly-the-clouds-gather-blu-ray-primary.jpg,,
Fate/Grand Order Absolute Demonic Front Babylonia Box Set II Blu-ray,Fate-Grand-Order-Absolute-Demonic-Front-Babylonia-Box-Set-II-Blu-ray,2021-06-29,99.98,True,ANIPLEX OF AMERICA,2019,236,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546023874_anime-fate-grand-order-absolute-demonic-front-babylonia-box-set-ii-blu-ray-primary.jpg,,
Fate/Grand Order Absolute Demonic Front Babylonia Box Set I Blu-ray,Fate-Grand-Order-Absolute-Demonic-Front-Babylonia-Box-Set-I-Blu-ray,2021-03-30,119.98,True,ANIPLEX OF AMERICA,2019,290,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546023867_anime-fate-grand-order-absolute-demonic-front-babylonia-box-set-i-blu-ray-primary.jpg,,
Darwins Game Blu-ray,Darwins-Game-Blu-ray,2021-03-16,119.98,True,ANIPLEX OF AMERICA,2020,282,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546023812_anime-darwins-game-blu-ray-primary.jpg,,
Magia Record Puella Magi Madoka Magica Side Story Volume 1 Blu-ray,Magia-Record-Puella-Magi-Madoka-Magica-Side-Story-Volume-1-Blu-ray,2021-03-16,129.98,True,ANIPLEX OF AMERICA,2020,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546023843_anime-magia-record-puella-magi-madoka-magica-side-story-volume-1-blu-ray-primary.jpg,,
Natsumes Book of Friends Season 3 Blu-ray,Natsumes-Book-of-Friends-Season-3-Blu-ray,2020-12-01,33.99,True,NIS AMERICA,2011,315,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/810023037101_anime-natsumes-book-of-friends-season-3-blu-ray-primary.jpg,,
Ground Control to Psychoelectric Girl Blu-ray,Ground-Control-to-Psychoelectric-Girl-Blu-ray,2020-12-01,33.99,False,NIS AMERICA,2011,333,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/813633017655_anime-ground-control-to-psycho-electric-girl-primary.jpg,,
Killing Bites Blu-ray,Killing-Bites-Blu-ray,2021-01-26,44.99,True,SENTAI FILMWORKS,2018,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021249_anime-killing-bites-blu-ray-primary.jpg,,
Ascendance of a Bookworm Blu-ray,Ascendance-of-a-Bookworm-Blu-ray,2021-01-26,67.49,True,SENTAI FILMWORKS,2019,675,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021041_anime-ascendance-of-a-bookworm-blu-ray-primary.jpg,,
Blade of the Immortal Blu-ray,Blade-of-the-Immortal-Blu-ray-2019,2021-01-19,67.49,True,SENTAI FILMWORKS,2019,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726029337_anime-blade-of-the-immortal-blu-ray-2019-primary.jpg,,
Girls und Panzer This Is The Real Anzio Battle! Blu-ray,Girls-und-Panzer-This-Is-The-Real-Anzio-Battle-Blu-ray,2021-01-12,11.24,True,SENTAI FILMWORKS,2014,38,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021447_anime-girls-und-panzer-this-is-the-real-anzio-battle-blu-ray-primary.jpg,,
BanG Dream! Film Live Blu-ray,BanG-Dream-Film-Live-Blu-ray,2021-01-12,17.99,True,SENTAI FILMWORKS,2019,73,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021348_anime-bang-dream-film-live-blu-ray-primary.jpg,,
Flying Witch Blu-ray,Flying-Witch-Blu-ray-2021,2021-01-05,37.49,True,SENTAI FILMWORKS,2016,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726020945_anime-flying-witch-blu-ray-primary.jpg,,
Black Bullet Blu-ray,Black-Bullet-Blu-ray,2021-01-05,37.49,True,SENTAI FILMWORKS,2014,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726020747_anime-black-bullet-blu-ray-primary.jpg,,
Your Lie in April Complete Box Set Blu-ray,Your-Lie-in-April-Complete-Box-Set-Blu-ray,2020-12-22,99.98,False,ANIPLEX OF AMERICA,2014,500,"['English', 'Japanese']","['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/816546023683_anime-your-lie-in-april-complete-series-blu-ray-primary.jpg,,
Chidori RSC Blu-ray,Chidori-RSC-Blu-ray,2020-12-15,52.49,True,SENTAI FILMWORKS,2019,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726028835_anime-chidori-rsc-blu-ray-primary.jpg,,
Ahiru no Sora Collection 1 Blu-ray,Ahiru-no-Sora-Collection-1-Blu-ray,2020-12-15,67.49,True,SENTAI FILMWORKS,2019,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726020440_anime-ahiru-no-sora-collection-1-blu-ray-primary.jpg,,
